Chromosome	Start.bp	End.bp	mu.major	mu.minor	n_probes	length	tau	sigma.minor	sigma.major
17	48965438	49972383	1.0	1.0	177	87920584	5.0781541	0.01014292032201573	0.01326192964013726
17	49972383	51562121	1.0	0.0	2543	56593754	0.19970839999999998	0.003260475308338435	0.003820475536492982
17	51562121	53444050	1.0	1.0	4444	3732717	1.6430493	0.00791988763537342	0.01998363181437067
17	53444050	54798539	1.0	0.0	296	1476425	2.8667846	0.000401033334336689	0.0006065052096057827
17	54798539	56311011	1.0	1.0	2555	44453804	3.5268463	0.0036104991020219647	0.01132135237267982
17	56311011	56534095	3.0	1.0	2336	70911470	2.208404	0.0015093333483299518	0.006745963816901282
17	56534095	62018907	1.0	1.0	5556	78821439	4.2072068	0.0013738463204592793	0.013960632574269842
17	62018907	62037658	2.9	1.0	4109	16128008	4.4179449	0.0013672924926877788	0.005043618577010379
17	62037658	62329336	4.9	1.0	1313	24149488	0.9639572999999999	0.004469694975672562	0.012452751017845773
17	62329336	62645628	2.9	1.0	2369	20086492	5.0428612	0.017148762890920547	0.0304112019808698
17	62645628	62999158	2.9	1.06	570	77852233	0.7492764	0.006574053624065573	0.02654683910116295
17	62999158	63345326	2.9	1.0	4014	55734168	1.9174388	0.00810856622754524	0.011966560762858685
17	63345326	63665794	1.0	1.0	3686	56574342	5.5940891	0.010238291927663607	0.01654077598424874
17	63665794	65115638	1.0	0.7	359	26553519	5.5885855	0.007378987570255482	0.01286143777130217
17	65115638	65440414	1.0	1.0	2620	97860072	2.2130147	0.007882521309826626	0.009364715597224033
17	65440414	66123848	3.0	1.0	5477	67984973	1.8988844999999999	0.007392543439309645	0.02930967982146704
17	66123848	69529602	1.0	1.0	2076	40681149	1.64739	0.017433248775709544	0.04821934905763468
17	69529602	70756460	1.0	0.95	1840	90806686	5.2378941999999995	0.003048920327021238	0.0030554934809080224
17	70756460	70960896	1.0	0.0	3512	10936632	1.0731964999999999	0.004741505912881062	0.015361270538480465
17	70960896	72636127	1.0	0.95	4530	84702734	0.5214767	0.0037409359865776017	0.023913382256602635
17	72636127	73807715	1.0	1.0	922	24123747	1.4947365	0.001696091197956888	0.0032523705644168857
17	73807715	75179947	1.0	0.0	4071	73781530	0.0190339	0.009818864779474312	0.011664433213151004
17	75179947	77230966	1.0	1.0	2936	86949875	2.2350621	0.0021766262067137564	0.004092957756562797
17	77230966	79810967	1.0	0.0	5028	36168587	3.6966029	0.002460380722554244	0.031069241822426725
17	79810967	81195210	1.0	1.0	1957	50989422	0.6940219	0.00054669401081425	0.006464653300852901
18	1	8799467	1.0	1.0	4359	55946498	4.7625777	5.405711470759825e-05	0.009643273453139433
18	8799467	14110107	1.06	1.0	4902	44006122	2.2293691	0.0014044898754930844	0.025863131778713053
18	14110107	14274568	1.16	1.0	1213	22222865	4.909937	0.004414156667061472	0.006724341207210484
18	14274568	15050447	2.16	1.0	4402	63156248	0.214914	7.732563551374004e-05	0.022873351457257846
18	15050447	15663298	2.1	1.0	3835	44324739	4.8541688999999995	0.008565146988512637	0.014157589577577803
18	15663298	15786822	5.0	2.1	365	93387195	3.7967668	0.000354973211493252	0.005879681272885016
18	15786822	16293128	6.0	2.1	1250	94828632	3.8925429	0.0003072450419544626	0.00965099524995387
18	16293128	17993729	6.0	2.0	4657	86395812	3.7787591999999997	4.7991630343753426e-05	0.013361951462753437
18	17993729	18074627	5.0	2.0	2736	40644877	1.9922775	0.00792274408284295	0.027050903765057078
18	18074627	18198651	5.0	0.0	5034	81147269	5.620720899999999	0.0034001846539655134	0.008744368860302032
18	18198651	19247300	0.0	0.0	1626	76238381	5.4768117	0.013672224615340312	0.019225854369815845
18	19247300	19429401	0.0	0.0	1104	3270620	2.6080739	0.003877319904562096	0.004453592387157556
18	19429401	20046490	0.0	0.0	4414	60780175	1.0116112	0.00045720175562715835	0.0019064126629646347
18	20046490	21139738	0.0	0.0	1646	59731030	4.3616668	0.0005238503613243134	0.005896110349871848
18	21139738	21174818	2.0	0.0	4525	94323996	1.869545	0.0005805725565443978	0.005367782396884017
18	21174818	24746634	2.0	1.0	2749	17483093	0.0915245	0.00458329905190346	0.007939732561724942
18	24746634	26673379	1.0	0.10000000000000009	2169	74576781	4.481954099999999	0.0012828343673051748	0.006816315467379258
18	26673379	28065089	1.0	0.050000000000000044	4830	73171351	1.4347235999999999	0.006867168258677523	0.010643898869151241
18	28065089	29802351	1.0	1.0	457	90081015	3.712239	0.0038618575067248485	0.005526761980221807
18	29802351	31674431	1.0	0.0	3336	9155345	2.5446093999999997	0.003984826589176927	0.035160907442015346
18	31674431	33290809	1.0	0.0	2987	9490371	5.037859699999999	0.001260202799495012	0.0013587843070457374
18	33290809	33754452	0.7	0.0	3674	7318837	3.8748571999999997	0.011926435887216567	0.014829177294485404
18	33754452	35802905	3.0	0.7	4952	90149189	0.26941339999999997	0.0036214674748710814	0.007684661615581552
18	35802905	36031128	3.0	1.0	490	32030819	3.4770065	0.0058137059928192805	0.012049439826360139
18	36031128	37448335	2.85	1.0	3953	20188658	5.9228795	0.006860613803033999	0.03908367968814648
18	37448335	38754276	3.0	1.0	2545	99381553	0.9392419999999999	0.005162388977798396	0.05220081674568465
18	38754276	39038624	1.0	0.0	4037	21085312	5.1592118	4.0006030096061497e-05	0.014181286686985928
18	39038624	39353097	0.0	0.0	3739	27365924	5.3630173	0.004696092826710304	0.0047935897783654155
18	39353097	41156091	3.0	0.0	5521	59529501	1.3736838999999998	0.001327754237951522	0.003084594522817519
18	41156091	41226583	2.91	0.0	4568	9575818	3.347384	0.0011640581708020732	0.004372644187911127
18	41226583	41521361	2.91	0.0	4321	75184186	1.4402635	0.005241956232292032	0.0056045764754841096
18	41521361	41880715	2.91	0.0	4881	87692164	4.1075555999999995	0.011928664106973953	0.014371376721184834
18	41880715	42282095	2.85	0.0	193	53119774	5.937985299999999	0.004411749935106382	0.041114030821484376
18	42282095	42903606	2.94	0.0	4685	64617922	2.1475744	0.0019779972081516235	0.007222090615287172
18	42903606	43800183	0.97	0.0	652	88292205	2.0373361	0.0021101107186908305	0.00843895351727234
18	43800183	43824701	1.0	0.0	571	71422221	3.8299502999999997	0.009291400480653633	0.010008411153214861
18	43824701	45597917	1.0	0.0	5016	17619834	1.2480265	0.00031602623912228123	0.016589231686959742
18	45597917	45835100	1.0	0.0	4409	59781451	1.9414333	0.001166431726470046	0.00452379450795476
18	45835100	45894818	1.0	0.0	684	88453656	0.5879407	0.005046017797748679	0.009568030798200913
18	45894818	45939459	3.0	0.0	3467	11347499	3.9288912999999996	0.026763450010008964	0.04176939488135124
18	45939459	46667584	3.0	0.0	2357	62086384	0.017091099999999998	0.003969547766128387	0.004718340948608585
18	46667584	47777125	1.0	0.0	3631	18929198	1.525899	0.011067026512998018	0.018452344224619693
18	47777125	49534822	1.0	0.0	1929	30302249	3.7371646999999997	0.0008260249629017375	0.009113818052780585
18	49534822	50314462	0.97	0.0	5327	17284713	4.1321137	0.004138174936220719	0.0073222188036154824
18	50314462	53516446	1.0	0.0	5298	70146080	2.8817307	0.0010035789534567205	0.01295994522243712
18	53516446	54272729	1.0	0.0	4290	62606886	4.533144	0.008812672121742632	0.03223715199571752
18	54272729	54859928	1.0	0.0	2443	52472783	5.6874271	0.006726176422241299	0.01769985970657221
18	54859928	55270667	0.95	0.0	2290	61505446	4.709476899999999	0.006476858666216048	0.020118325332958688
18	55270667	56398770	1.0	0.0	4436	5613008	1.0447731999999998	0.004758799348112945	0.022502168249732512
18	56398770	63852097	1.0	0.0	4459	19173727	2.2689721	0.0013252221374153515	0.01162669028577825
18	63852097	65358205	0.0	0.0	4343	77815209	0.3463059	0.013613406310614945	0.03692455159637178
18	65358205	73883059	1.0	0.0	5481	42945540	2.3098303	0.004574689560517378	0.0445292563930993
18	73883059	76526494	1.0	0.0	3889	26601681	1.4735969	0.014170062251991602	0.0172613809922083
18	76526494	76927712	1.0	0.0	3905	36358059	2.832346	0.002317633054580976	0.013906705329992749
18	76927712	77869956	2.0	0.0	878	36897216	4.7084792	0.0007722380670759485	0.027146672966113394
18	77869956	78077248	1.0	0.0	4052	81725890	2.9705836999999997	0.008531662346823099	0.010091645430622255
19	1	397367	1.0	0.0	5792	74907829	2.2761712	7.06457115312553e-05	0.033529417407582314
19	397367	2632270	3.0	0.0	2119	94235447	5.2844223	0.0006022920652449556	0.005675227406202946
19	2632270	3537935	3.0	0.0	5277	23730226	1.9536346999999998	0.00034564857202323737	0.01865163984568427
19	3537935	3891987	3.3	0.0	653	51024017	3.3646456	0.0020752746716992438	0.010273872678642921
19	3891987	5138540	3.3	0.0	4121	88679438	3.4026299	0.006592341103049149	0.03432248956482731
19	5138540	5621779	3.3	0.0	1215	58939271	5.45488	0.003503678250628944	0.036473929146569335
19	5621779	5776266	1.3	0.0	4667	78775405	0.127876	0.0013868107740364049	0.007480642830074743
19	5776266	6552955	1.3	0.0	4679	45792049	3.9618075999999998	0.00326193947562578	0.006834303195667781
19	6552955	7824587	2.25	0.0	2785	34585656	2.1141041	0.0008250882164133257	0.02068023416447437
19	7824587	12151706	1.95	0.0	2405	99582298	2.7377045	0.009224752638440407	0.01248848474701692
19	12151706	12942042	1.0	0.0	566	99082740	4.5423954	0.0021663994777110633	0.009047496725365936
19	12942042	12961902	1.0	0.0	150	98499838	5.6895273	0.0004769659513660574	0.005648753522616059
19	12961902	16478668	1.0	0.0	4466	19792770	2.7871607	0.002995571621692707	0.004356676085998767
19	16478668	16500512	0.09999999999999998	0.0	31	18960247	2.433826	0.002518091410863761	0.010729701320617718
19	16500512	18164369	0.09999999999999998	0.0	4074	80353328	2.874031	0.005423242912569269	0.02084127730204986
19	18164369	18583475	0.09999999999999998	0.0	2585	21722342	0.6810231999999999	0.00048438648613597084	0.00720921399722582
19	18583475	18724877	0.2999999999999998	0.0	5370	14028258	2.3682106	0.005836367875693304	0.006102901115461316
19	18724877	18782131	0.2999999999999998	0.0	2350	10410502	4.6665811	0.0027235679011899344	0.004302184170164725
19	18782131	19130393	0.2999999999999998	0.0	3702	55247579	0.6041413	0.008492994992339877	0.009273814949007142
19	19130393	19203011	3.0	0.0	4968	73234468	3.4380935999999997	0.007458887475966517	0.008639045514295717
19	19203011	20171690	3.0	0.0	3024	22469490	4.387116499999999	0.022609900467814588	0.026463945561393067
19	20171690	20929369	3.0	0.0	5716	6596754	1.2520061	0.003106287428818236	0.0153612584791767
19	20929369	21547388	3.0	0.0	1262	18591103	5.9129385	0.000830739323963607	0.023675134638717857
19	21547388	22394367	3.0	0.0	5691	39307559	3.9181402	0.014701913395304165	0.019812283551761924
19	22394367	23053966	1.0	0.0	5500	7714856	5.4697743	0.007124967212599163	0.008614780279953844
19	23053966	24133540	0.97	0.0	1906	32687329	2.1144031	0.009935020772186456	0.059113726136231136
19	24133540	28639956	1.0	0.0	5215	14001087	2.3112573999999997	0.004697595428356786	0.011639398143171055
19	28639956	29211217	3.0	0.0	3344	90223853	3.7708306	0.0032137738315409525	0.011081253713496804
19	29211217	29564491	3.0	0.0	3076	21959104	4.3588979	0.0012573670615252336	0.023752744644018567
19	29564491	30087214	3.0	0.0	892	60180979	0.6076024999999999	0.0024051481096365145	0.009228363348557618
19	30087214	30541534	0.0	0.0	1894	43251105	5.2358499	0.006532743494613749	0.009119689525767635
19	30541534	32521673	0.0	0.0	2519	31847998	5.653321099999999	0.009104772553074706	0.021026868089826355
19	32521673	35017629	0.0	0.0	1023	60746464	5.532959099999999	0.005213563269926366	0.018946380712867198
19	35017629	35495689	0.0	0.0	3104	92633656	4.363593799999999	0.002313734797009029	0.005861641716626273
19	35495689	36453744	1.0	0.0	1932	63792638	4.6423741	0.0025137559172220335	0.004239809478602639
19	36453744	38398939	1.0	0.0	758	54272473	0.254425	0.005763370286738169	0.015183367576543092
19	38398939	39333412	1.05	0.0	2858	4164227	2.0624417	8.045368047479428e-05	0.01983933519885882
19	39333412	40843972	1.0	0.0	2478	74272125	2.6622350999999997	0.0014221870057438183	0.0025662840517518323
19	40843972	40895826	0.97	0.0	2408	34273062	0.2129776	0.015964950656967344	0.016265480740932658
19	40895826	41591059	1.94	0.0	856	91989857	3.7582603999999997	0.0025237235755959644	0.03382769004736515
19	41591059	42161910	2.84	0.0	976	35307718	4.6178529	0.0015480643838054987	0.02914080908148799
19	42161910	44278260	1.87	0.0	4138	23906428	4.678496099999999	0.007799006112143409	0.016834765380364856
19	44278260	44331022	1.87	0.0	2932	11507569	0.3176196	0.0011281331985291446	0.005532234179959595
19	44331022	44550589	1.87	0.0	3578	39948308	4.6948032	0.0038510538502466132	0.013586822172867902
19	44550589	44559642	1.87	0.0	112	40133309	2.9707409	0.006968351939020423	0.023181413018225374
19	44559642	45379663	0.97	0.0	461	1004482	5.3438833	0.007335929892526092	0.009008167499012724
19	45379663	45853136	0.97	0.0	1008	5674823	1.4762756	0.01052848043271315	0.01456460785722886
19	45853136	49780411	0.97	0.0	241	51828661	1.7088636	0.006671076726797589	0.02109670722691628
19	49780411	50485713	0.97	0.0	3118	80029301	5.8992643	0.0007610953045476676	0.01852988434983283
19	50485713	51647137	0.06999999999999995	0.0	3179	92575886	1.8587634	0.011339623307876967	0.01157980716396434
19	51647137	51922307	0.09999999999999998	0.0	1728	55520883	1.7188763999999999	0.0005211532701095084	0.037640303156629605
19	51922307	59128983	1.0	0.0	4504	54731264	0.8625910999999999	0.002298893842435269	0.01568864405078515
20	1	793124	1.0	1.0	4799	53161069	3.8075197999999997	0.004323395048101099	0.005590780043456502
20	793124	838130	1.0	0.0	103	87144750	4.8027429999999995	0.006246311953586493	0.021890867313509494
20	838130	2785227	1.0	1.0	5203	94259904	4.8481535	0.002771718441487853	0.011710771296389118
20	2785227	2949314	1.0	0.7	3223	23671220	2.1859281	0.005121201922068476	0.010071003860901357
20	2949314	3583439	1.6	0.7	5601	73719999	2.3412178999999997	0.007480581476709125	0.03715518117695413
20	3583439	4392686	1.0	0.7	4867	61808901	3.1794792999999997	0.003362180762389818	0.007156015308686527
20	4392686	4882052	1.95	0.7	1542	35590848	1.6045291	0.002909733258532542	0.007158459546450018
20	4882052	5665747	1.95	1.3	2810	40239138	0.8366791	0.00036002267582193736	0.030990832560829826
20	5665747	6177210	2.95	1.3	816	58332361	4.9335675	0.005893895139792814	0.010067485504499436
20	6177210	7512565	2.95	1.9	1323	61788625	1.6651605999999999	0.0011446166533523362	0.003914947445360247
20	7512565	8879879	1.95	1.9	1046	27580622	2.4192750999999997	0.0086716749637096	0.009234342942936492
20	8879879	9600849	1.9	1.0	473	47480506	1.6421211999999998	0.011532238442712974	0.014239216940285888
20	9600849	11401538	1.85	1.0	1691	26826273	1.4638803999999999	0.0012590876339066582	0.007158586192314528
20	11401538	13791765	1.9	1.0	4289	5460752	5.970789	0.008137057164316855	0.012338356499700954
20	13791765	15991929	1.0	1.0	3608	44690751	4.3452847	0.005132101141969685	0.02568335857598926
20	15991929	16204265	2.0	1.0	132	46573408	2.8234654999999997	0.0010046046965331468	0.0140177555075033
20	16204265	16823207	1.0	1.0	3524	74756030	2.2954208	0.010231318800440455	0.04110375145017886
20	16823207	18372733	4.0	1.0	5382	17370160	3.2572786	0.005276423906117838	0.04831628769838755
20	18372733	23785595	1.0	1.0	5671	79855213	3.4757103	0.0018230611681985275	0.0023176190516949204
20	23785595	24641250	6.0	1.0	907	86501005	0.16922689999999999	0.0001709754559865329	0.0011349891864281534
20	24641250	25148418	6.0	0.09999999999999998	407	43867478	1.9214304999999998	0.0009483570280559072	0.029573352255104816
20	25148418	26197792	1.0	0.09999999999999998	57	27913804	5.4717971	0.009030269646311524	0.018752039548476263
20	26197792	26373946	1.0	1.0	1918	93986484	2.6791858	0.0031663544836828474	0.012536793843483973
20	26373946	27289724	1.1	1.0	5013	2499374	3.9188034	0.010285289795936682	0.028422501321417434
20	27289724	29365064	1.0	1.0	3936	63303960	5.0150444	0.0038469642844775375	0.04822655779055123
20	29365064	29973919	1.0	0.97	2336	87794000	4.3787522	0.0006477991117854623	0.0008615733713990978
20	29973919	30056147	2.0	0.97	5087	53488833	0.5003769	0.003989348406882807	0.006319841600514607
20	30056147	31512760	2.0	0.95	2035	17179226	3.1268477	2.6696498027571213e-05	0.0057186739259205465
20	31512760	31670252	2.0	0.95	6	50833665	4.3668206	0.004911797714212541	0.008200352876431205
20	31670252	32614543	2.0	0.97	3475	66941687	1.3713476	0.004192791908983321	0.02394544989897901
20	32614543	37523914	1.0	0.97	2316	65214699	4.542840099999999	0.0019574923490674953	0.005340922045284449
20	37523914	38203368	1.0	0.67	5212	20809006	4.276014	0.003779592311688518	0.03063663297723227
20	38203368	40464362	1.34	1.0	4766	60507276	1.8539419	0.005250800016191321	0.016927210716441234
20	40464362	40772800	1.0	0.67	5026	4963643	1.5903223	0.008298839592586836	0.02118708588733333
20	40772800	40890934	1.0	0.97	3095	18063439	0.42972469999999996	0.013182520715233337	0.014436889443698211
20	40890934	41051517	2.94	1.0	1860	44500347	3.7339388999999996	0.0015354911127005656	0.012230429010336141
20	41051517	42831117	2.94	1.03	139	19611011	3.7796250999999996	0.0030650506325112506	0.05411658563131222
20	42831117	43052028	2.94	1.0	2384	67236902	0.2799685	0.00669305567083467	0.020147830235836536
20	43052028	44320412	1.0	0.97	670	65622952	5.807599	0.0008350308392485869	0.015290411633107766
20	44320412	45161826	1.0	1.0	1338	51835475	1.2187478999999999	0.011675293624934857	0.039272426503243196
20	45161826	47891412	1.0	0.7	3122	6030725	4.3662352	0.0013868157347502405	0.0028761138281983016
20	47891412	48016805	0.7	0.0	3532	45019759	1.6887245	0.0020898565236937335	0.007204534201646033
20	48016805	48228023	1.3	0.0	750	5370571	0.468586	0.0038921200448518386	0.010853757855478968
20	48228023	48234170	1.9	0.0	3319	673762	2.3496099999999998	0.01106553432337448	0.06352496264842078
20	48234170	49635214	1.9	0.0	3841	66086795	3.0545296	0.00013517564830179343	0.011425991525044145
20	49635214	51072186	2.9	0.0	313	35637786	0.5141283	0.007946394087521161	0.013163453828953913
20	51072186	51467733	2.9	0.0	5749	58250409	1.1503572	0.0041536683317477405	0.009640485664211827
20	51467733	51731866	1.9	0.0	973	67666745	2.5991429999999998	0.005246228502629248	0.017116822563909402
20	51731866	51823478	1.9	0.0	2127	82947180	2.8036423	0.004938702670485572	0.008060515831406658
20	51823478	51838936	1.0	0.0	5065	25946495	1.9679616	0.006571346603041646	0.017024806462672678
20	51838936	57846657	1.0	0.0	227	99323328	1.8885277999999999	0.0025150160013966776	0.040581067727217056
20	57846657	63025520	1.0	1.0	4644	40218737	5.4989345	0.00027601664045814574	0.03258258247101509
21	1	4450638	1.0	1.0	3538	26106102	2.9223619	0.002623979522295798	0.010050047531485131
21	4450638	4471669	1.0	0.97	3	27911175	4.351965	0.0002443846780558235	0.003078117419535233
21	4471669	5564082	1.0	1.0	5115	89520391	4.7953912999999995	0.0027298079135690684	0.013087275773887769
21	5564082	5914423	2.9	1.0	778	20342463	0.10362489999999999	0.001075845965024474	0.012468494930200823
21	5914423	8810912	1.0	1.0	5555	50551291	4.3292264	0.021079833215107202	0.026215232600742575
21	8810912	10965037	1.0	0.050000000000000044	4174	67929830	1.9660814	0.013288417297679506	0.016027730792770353
21	10965037	12364550	1.0	1.0	4016	86435006	3.6420274999999998	0.0005877924283503538	0.005476976750186141
21	12364550	13101395	3.0	1.0	1428	65524845	1.509355	0.003404375732728484	0.014342474532061833
21	13101395	13743749	1.0	1.0	1159	42157536	5.427829099999999	0.0018512673434330155	0.005888076689178784
21	13743749	14498079	1.0	0.0	2560	40491269	4.4051852	0.0009051317388614409	0.012261631662843766
21	14498079	14691719	1.0	1.0	2032	38298021	0.91391	0.0038822355599566205	0.006339777714484164
21	14691719	15494136	2.0	1.0	571	64280197	1.1698338	0.0012414278897652819	0.009702905161961541
21	15494136	15945218	2.6	1.0	5283	77179837	3.3473851	0.004760807529670606	0.015200696730301949
21	15945218	17250413	2.0	1.0	4740	12675271	0.5379294	0.008226994410769	0.015612272459269777
21	17250413	18786030	1.0	1.0	2832	50978361	5.720759	0.0033139878063667655	0.015460318468536505
21	18786030	19810402	2.0	1.0	5765	19362275	0.798948	0.0021446323003004937	0.005850626149132324
21	19810402	20331090	4.0	2.0	719	5284299	1.1612637	0.0006080132783420411	0.0008710228312583058
21	20331090	20516175	4.3	2.0	5285	89537965	5.2208631	0.0008393168932970441	0.0020990843919715995
21	20516175	21718152	4.3	0.0	3970	43547012	2.1935236	0.006796448298556791	0.01368244764211247
21	21718152	21976259	4.9	0.0	3123	14786300	3.3759805	0.0009194928369873841	0.019004022224743584
21	21976259	22286537	4.9	2.0	643	82653081	2.6670770999999998	0.0006424213674168432	0.0033250262390508755
21	22286537	22824120	2.0	1.9	1378	60952332	0.3702066	0.005617574385602121	0.006041820602036871
21	22824120	23119581	1.9	1.0	2595	69351249	3.3659966	0.0024817194454132105	0.023115768972793046
21	23119581	24244491	1.0	0.0	433	34922799	0.8597973	0.008166472324748084	0.015946175087944096
21	24244491	25770130	1.0	0.0	2207	76820149	5.9768596	0.0018742729605206634	0.0029448803278103843
21	25770130	28787343	1.0	0.0	4214	33936203	5.1213207999999995	0.00019589767202726633	0.019057015271561385
21	28787343	28973068	1.0	0.0	654	47029226	5.377275099999999	0.004300973458134529	0.020781519404991202
21	28973068	30306543	1.0	0.0	4301	71714314	0.0023566999999999998	0.00582208272089257	0.018410234814207827
21	30306543	30896139	1.0	1.0	5725	46561607	4.447070699999999	0.0049474005111128485	0.005175715654321864
21	30896139	31478686	1.15	1.0	3122	61900138	5.678529999999999	0.0028242402665582074	0.0040002351697536725
21	31478686	33071377	1.21	1.0	5144	50158084	1.5973138999999998	0.0008959270710612989	0.002439056485693601
21	33071377	33953934	1.15	1.0	5028	61945008	1.9128222	0.00035990979549412023	0.01062889770040134
21	33953934	34746420	1.15	0.95	4994	76687681	1.1537076	0.002839320251537897	0.013364822191582826
21	34746420	35773490	1.15	0.0	3987	59079171	1.7572113999999999	0.004634044360411887	0.004727094714933479
21	35773490	37175060	1.15	0.050000000000000044	1770	94062821	1.9247254999999999	0.003197467950809722	0.005423737448136883
21	37175060	37569744	1.15	0.04999999999999982	5153	45751093	3.8591737999999998	0.014742988705940152	0.0209312379657486
21	37569744	38972130	1.15	0.04999999999999982	1566	53249534	2.8095783	0.000906826990570251	0.01676497877708743
21	38972130	39247149	5.6499999999999995	1.15	1161	41516955	0.8502826	0.0007566446885204225	0.021798165885368457
21	39247149	39378628	3.8499999999999996	1.15	1771	15494893	5.1335505	0.0011566606386036581	0.00798092097681954
21	39378628	39544454	3.2499999999999996	1.15	5326	36538006	3.5148832	0.0046548586220127655	0.0062086027184689845
21	39544454	41039867	3.2499999999999996	1.0	2055	40012634	0.9623229999999999	0.008655241509103462	0.020888403852645024
21	41039867	41446596	3.8499999999999996	1.0	1049	72191631	2.9563482	0.015405237890921603	0.01757645148747652
21	41446596	41622761	4.75	1.0	5712	30600730	5.2771437	0.003330865790311162	0.00363209859639831
21	41622761	41714835	4.75	2.0	4697	50956379	0.053256599999999994	0.000179536135456661	0.002619332385893935
21	41714835	42173241	2.0	1.9	2140	89049120	5.293512499999999	0.006347408873497975	0.006430254669996206
21	42173241	42425555	1.9	1.0	2003	95830367	3.8984683999999996	3.512827262611818e-05	0.0009684289779374249
21	42425555	42796715	2.0	1.9	2534	34516451	4.981967	0.0015136099903443696	0.029758324022037545
21	42796715	42922164	1.9	0.0	4194	33280521	2.1124079	0.004888180078176183	0.014923019934819428
21	42922164	43502601	2.85	0.0	2068	27750438	5.865150799999999	0.0023188302114277577	0.01286936943604989
21	43502601	43522220	1.9	0.0	5236	53287457	3.7379358	0.012730675993682541	0.03441415162349147
21	43522220	45248911	2.9	0.0	4901	95527369	1.7565738	0.004979764126466606	0.0062374903080111965
21	45248911	45379120	2.9	0.0	2559	51381603	4.9454804	0.0014557621142441588	0.01560462373375365
21	45379120	45555759	2.9	0.0	4997	82734665	2.0443656	0.0028198851093471367	0.00905755248448141
21	45555759	46704914	1.9	0.0	2542	9989928	1.0050200999999999	9.851070934582785e-05	0.008480722093244984
21	46704914	47117991	1.9	0.0	2129	36815641	3.7367412	0.0006112422581684549	0.008029411832677066
21	47117991	48029028	1.9	1.0	4645	48748293	5.5995381	0.0005779612767929271	0.010243849937481415
21	48029028	48129895	1.0	1.0	1468	76959941	3.3409904	0.0004242933537556469	0.0060480943902827735
22	1	189703	1.0	0.0	5535	93092176	1.9360690999999999	0.0013374831099025033	0.03373609590172208
22	189703	1806956	1.0	0.0	4041	99151369	0.2850455	0.004929495440252821	0.04972580941530264
22	1806956	2087642	0.0	0.0	1602	95127620	5.8744217999999995	0.0023538854831120283	0.012015468782952295
22	2087642	2929520	0.0	0.0	4554	96830665	3.1305053	0.0005688466083060976	0.002036845919219358
22	2929520	4232428	0.0	0.0	4038	52721440	4.5485707	0.007017631412502631	0.018953771915131326
22	4232428	4766858	0.0	0.0	3560	50293522	2.0425579	0.0007695684485157486	0.007012342566354301
22	4766858	5661547	0.0	0.0	1993	3318867	0.9389729	0.00404611582279203	0.009752318684930825
22	5661547	7148870	0.0	0.0	2984	75938495	1.8994582999999998	0.002034711140182702	0.006179398117525508
22	7148870	13307101	0.0	0.0	1010	25977639	0.6060899	0.003934981211942242	0.025547071215145267
22	13307101	14065314	0.0	0.0	2511	7973389	4.1916879	0.0010451660908938796	0.014382428680213511
22	14065314	14596092	1.0	0.0	5322	14647565	0.1084097	0.0057219866785926665	0.006508195781273761
22	14596092	15728520	1.0	0.0	1038	55685819	4.2139438	0.006996402404535065	0.012056071280108218
22	15728520	16679831	2.0	0.0	5382	96679079	1.0809076	0.0037612493950669747	0.02405975761840721
22	16679831	17594713	2.0	0.0	1798	67249289	1.9878212	0.009569487425752157	0.027217859290490136
22	17594713	18433665	1.0	0.0	4968	90114217	2.5224585	0.003420314292805167	0.014619975517612132
22	18433665	18518086	3.0	0.0	2988	38550595	0.0966451	0.011020195013330028	0.018777512492237518
22	18518086	19103000	4.0	0.0	3991	80637910	3.0633782999999997	0.0010334628374517642	0.00866967509473021
22	19103000	20080147	2.0	0.0	3199	80377248	3.8257160999999997	0.0017349034679545808	0.01885106318915843
22	20080147	20298954	2.0	0.0	574	26044378	2.9380859	0.0019184415942222863	0.004213833535176406
22	20298954	20595704	1.0	0.0	2509	71963383	1.9697863	0.0035217874656823527	0.017756166004454673
22	20595704	20792138	0.050000000000000044	0.0	4747	19261496	4.685885799999999	0.004464813716174979	0.00617360326268034
22	20792138	21707132	0.050000000000000044	0.0	1740	48595801	0.3916113	0.0004861848902275321	0.010953584522173519
22	21707132	22676576	0.050000000000000044	0.0	5612	77599641	5.1393775999999995	0.0005833138939330527	0.0030159627184977995
22	22676576	24513873	0.050000000000000044	0.0	2390	64813857	3.1438192999999997	0.010883011432919164	0.015542186088464326
22	24513873	24792311	0.0	0.0	3770	96493452	2.2083557	0.003587631856480702	0.030801009423334066
22	24792311	25547060	0.050000000000000044	0.0	1495	41013116	4.426145	0.006817908193703965	0.011084594704226926
22	25547060	25979062	1.0	0.0	2207	13521757	1.4177714	0.018807908380339272	0.03916079392045999
22	25979062	26460546	1.0	0.0	835	3744991	4.737261999999999	0.011353290914696683	0.029313346357594187
22	26460546	27060206	1.0	0.0	2241	48177596	5.6712245	0.00435197368506547	0.005557276704715138
22	27060206	28120370	1.0	0.0	365	39469472	2.595542	0.001508484224042817	0.003984869560411871
22	28120370	29333461	1.0	0.0	3590	61256308	1.7627477	0.009600870854618433	0.01063856573119393
22	29333461	29903537	1.0	0.0	2920	48277514	1.3015778999999998	0.0022915420830835094	0.0445755048818952
22	29903537	29976191	1.0	0.0	625	63423305	3.542338	0.015103304151841052	0.017159796968218545
