Chromosome	Start.bp	End.bp	mu.major	mu.minor	n_probes	length	tau	sigma.minor	sigma.major
17	47261747	48965438	4.0	1.0	2514	35629151	0.1426565	0.001454642105834732	0.005732153287346621
17	48965438	49972383	1.0	1.0	628	93723073	4.133222	0.0004119984772589271	0.0038411876689017927
17	49972383	51562121	1.0	0.0	3993	38866884	2.8102907999999998	0.020160648190306753	0.021343028617351444
17	51562121	53444050	1.0	1.0	2527	91547240	4.5467362	0.0019047116161778606	0.002084589654377959
17	53444050	54798539	1.0	0.0	2420	83592549	4.6797181	0.0024024978284661255	0.003387976995118812
17	54798539	56311011	1.0	1.0	5439	58612067	2.7423911999999997	0.004581553779397989	0.009621686025554394
17	56311011	56534095	3.0	1.0	536	42368634	5.7184661	0.028121869169542395	0.03362984447248767
17	56534095	62018907	1.0	1.0	4339	43004373	2.2202481	0.00031131333487287256	0.026153927518322462
17	62018907	62037658	2.8	1.0	483	31361505	2.9008860999999997	0.00019524002289191567	0.008956452006925986
17	62037658	62329336	4.8	1.0	4240	22462316	2.7553376	0.008692519872982632	0.027946011447797636
17	62329336	62645628	2.8	1.0	980	56452552	1.0460023	0.0010343419593714538	0.015098914126221519
17	62645628	62999158	2.8	1.1	4881	71333040	4.0897017	0.009226049481212284	0.03226766348365364
17	62999158	63345326	2.8	1.0	2616	80733116	1.1838990999999999	0.0088174054159748	0.015953793348830545
17	63345326	63665794	1.0	1.0	3931	39366875	1.3746334	0.007352057277607861	0.010089412610009703
17	63665794	65115638	1.0	0.85	1354	99853262	4.8003073999999994	0.0006120512046595487	0.015697410608783293
17	65115638	65440414	1.0	1.0	4728	51108313	2.0965211	0.0033412429487926967	0.007907275475190496
17	65440414	66123848	3.0	1.0	582	91774284	5.0316111999999995	0.0023716767107255735	0.008789661243144769
17	66123848	69529602	1.0	1.0	77	68383344	2.1191009	0.0009833855916492429	0.006858821766412732
17	69529602	70756460	1.0	0.9	4072	47098012	5.813631399999999	0.0066476964757337265	0.008890219235264521
17	70756460	70960896	1.0	0.0	5202	16726938	4.1409515	0.0028895999739307373	0.0062396406500840875
17	70960896	72636127	1.0	0.9	5314	15418068	0.372791	0.012680543958949093	0.0165670635543273
17	72636127	73807715	1.0	1.0	1735	65531724	2.9051551	0.0063872317073924946	0.008670078502023766
17	73807715	75179947	1.0	0.0	4106	16521480	0.8434723	0.0008837617480743654	0.008465911387818504
17	75179947	77230966	1.0	1.0	3711	49577082	2.1839285999999998	0.00028896360397614345	0.0029298731778685046
17	77230966	79810967	1.0	0.0	1843	7492945	0.5511716	0.00010179908535118478	0.00038587824252282987
17	79810967	81195210	1.0	1.0	5468	58146191	4.3846232999999994	0.00041803921050492766	0.0030969394646148648
18	1	8799467	1.0	1.0	5605	74709164	1.8847562	0.008582298114774458	0.009863310334821336
18	8799467	14110107	1.1	1.0	2826	18790519	2.0692281	0.00042602953929458357	0.007269515703441691
18	14110107	14274568	1.3	1.0	1495	25457404	1.790478	0.0015549750118299078	0.0017313987082851574
18	14274568	15050447	2.3	1.0	3409	25869929	2.6657017	0.0046450740098375925	0.005231635859354259
18	15050447	15663298	2.2	1.0	5050	89200269	5.6997708	0.0004485937563455269	0.0033577398447114017
18	15663298	15786822	5.0	2.2	4086	59359863	0.9657433999999999	0.0002869887768019501	0.029787842279562358
18	15786822	16293128	6.0	2.2	4625	80076672	3.952431	0.0008310674138149386	0.006127480880993799
18	16293128	17993729	6.0	2.0	3679	94901651	1.2794066	0.0009946117505656975	0.007140273809913917
18	17993729	18074627	5.0	2.0	4456	17939676	0.0194942	0.0010717312361394058	0.004104756242510636
18	18074627	18198651	5.0	0.0	2927	35222077	4.490415	0.004256465941542704	0.025234091033918344
18	18198651	19247300	0.0	0.0	4797	70588675	2.0578225	0.009346525479587421	0.012233112025106012
18	19247300	19429401	0.0	0.0	1219	79016813	2.2736216	0.003423392484354249	0.01714780863421078
18	19429401	20046490	0.0	0.0	1795	72642005	5.3923204	0.014312113195206533	0.018210222536825988
18	20046490	21139738	0.0	0.0	3402	60891477	1.391152	0.006864234135790358	0.007302054312533104
18	21139738	21174818	2.0	0.0	824	92266905	1.6174117	0.00700956939361419	0.008852889170566876
18	21174818	24746634	2.0	1.0	1093	16094151	5.5782488	0.0029647309077494373	0.011222018513691413
18	24746634	26673379	1.0	0.19999999999999996	2771	59516832	1.4852851999999999	0.009036031581911956	0.012176835174943059
18	26673379	28065089	1.0	0.09999999999999998	2532	88564657	2.4347225	0.0011006676692646284	0.013104331249860835
18	28065089	29802351	1.0	1.0	5339	92211249	2.3963436	0.006059622727632356	0.011428095279457814
18	29802351	31674431	1.0	0.0	1073	56609602	2.6187031999999997	0.0026616257674897483	0.010290634367927603
18	31674431	33290809	1.0	0.0	2612	19333231	5.6659931	0.004549207156343197	0.016153464763496647
18	33290809	33754452	0.85	0.0	1050	23651384	2.5676012999999998	0.0008379125779904608	0.014970482902070115
18	33754452	35802905	3.0	0.85	3045	19073386	0.47483889999999995	0.011777460259495416	0.014477473032083441
18	35802905	36031128	3.0	1.0	1760	5621782	4.1012788	0.0019139718873200302	0.0019478791572460248
18	36031128	37448335	2.7	1.0	3754	40946753	4.3604923	0.0012911565546552051	0.012365463819634966
18	37448335	38754276	3.0	1.0	840	47565769	5.6155592	0.0045817202019892075	0.03440468968958956
18	38754276	39038624	1.0	0.0	3871	77760873	3.9747594	0.0001585458106878766	0.012033123211362424
18	39038624	39353097	0.0	0.0	3558	60970762	1.4657425	0.015491364386073379	0.030725046832409633
18	39353097	41156091	3.0	0.0	4828	18738466	4.033267599999999	0.006067545244363722	0.019314972950969476
18	41156091	41226583	2.85	0.0	3614	40253939	2.4445021	0.0017869625902091491	0.019738702635976227
18	41226583	41521361	2.85	0.0	2693	44908343	0.6918554	0.005305402431853983	0.014747472875267823
18	41521361	41880715	2.85	0.0	2037	16032938	1.1141752999999999	0.0017528066601363505	0.004900879807227101
18	41880715	42282095	2.7	0.0	3740	6101493	1.9164001	1.7208542851568746e-05	0.007720033229082602
18	42282095	42903606	2.9	0.0	3160	30988508	1.5629127999999999	0.005712988087517482	0.016374614973238697
18	42903606	43800183	0.95	0.0	3759	96602548	3.1938594	0.009240870296420501	0.012463874063961494
18	43800183	43824701	1.0	0.0	2984	11878162	2.8902037	3.1750313131238833e-06	0.005803839499112888
18	43824701	45597917	1.0	0.0	1571	59483786	0.8486914	0.0017171894514143272	0.01223362945767404
18	45597917	45835100	1.0	0.0	573	82784617	1.8044224	0.009374041883324295	0.010946207472592099
18	45835100	45894818	1.0	0.0	3909	6332749	5.7299907999999995	0.009450082498548243	0.011715282604978368
18	45894818	45939459	3.0	0.0	4901	29052441	2.9334468	0.0004152074510103498	0.002675330260250761
18	45939459	46667584	3.0	0.0	2396	89639708	5.912073599999999	0.004134827094970168	0.006606463398853203
18	46667584	47777125	1.0	0.0	3357	84993457	0.8754588	0.004757516489356783	0.005521089200276607
18	47777125	49534822	1.0	0.0	1690	38606334	0.2293691	0.01746428198097705	0.01764114624542687
18	49534822	50314462	0.95	0.0	1820	50980233	2.6581313	0.009422623036565386	0.012642599663621244
18	50314462	53516446	1.0	0.0	4182	99146032	2.9215545	0.0035267263538318666	0.0036599782903521632
18	53516446	54272729	1.0	0.0	4928	19706011	3.3065962	0.0009418860042804915	0.007332629842907199
18	54272729	54859928	1.0	0.0	530	70810227	2.4299086	0.0015489962464841473	0.0056728750743577664
18	54859928	55270667	0.9	0.0	4139	71303158	4.5116227	0.003359217216078753	0.006771365763963645
18	55270667	56398770	1.0	0.0	5611	52401079	1.7544639	0.0036860257484339653	0.012387636466830285
18	56398770	63852097	1.0	0.0	5301	25269581	1.7004092	0.005211672044489729	0.024221982851381132
18	63852097	65358205	0.0	0.0	93	92119515	5.2175933	0.0036767516725742196	0.005116290979445194
18	65358205	73883059	1.0	0.0	5654	22087861	2.9962966	0.001038611384144644	0.010593172906178063
18	73883059	76526494	1.0	0.0	4394	81399596	5.993254299999999	0.001256353699310177	0.01092567780823637
18	76526494	76927712	1.0	0.0	4078	62870112	3.6778820999999997	0.009796372006608838	0.02218937722490528
18	76927712	77869956	2.0	0.0	608	73847135	5.637471	0.008322852752503383	0.018735155983597696
18	77869956	78077248	1.0	0.0	2158	44452629	3.9783489999999997	0.004202118120881148	0.019234764346725625
19	1	397367	1.0	0.0	3280	61100351	2.0261283999999997	3.613506004684298e-05	0.0009205914726250011
19	397367	2632270	3.0	0.0	5182	85700890	1.90913	0.007333067877256846	0.019580743744330557
19	2632270	3537935	3.0	0.0	1217	12952988	0.45084159999999995	0.005458036580481776	0.010361926239228325
19	3537935	3891987	3.15	0.0	5326	92028745	5.2650062	0.01899735017449684	0.022065365652775847
19	3891987	5138540	3.15	0.0	4914	4701633	4.019724	0.004592031928291629	0.005847973840426213
19	5138540	5621779	3.15	0.0	22	93301107	1.4104316	0.001188037149127035	0.019079349817047914
19	5621779	5776266	1.15	0.0	793	86238008	3.4110677	0.002306160718336906	0.015242958199981907
19	5776266	6552955	1.15	0.0	2723	31007974	5.2796875	0.004962207960903408	0.013925926179764639
19	6552955	7824587	2.05	0.0	1477	70931025	0.5701376	0.000524436129535005	0.0026870486729457478
19	7824587	12151706	1.9	0.0	2260	98417548	4.7089973	0.0007301156429216358	0.01848862511953152
19	12151706	12942042	1.0	0.0	1383	29493816	0.2289413	6.938621342743328e-05	0.0087972527069561
19	12942042	12961902	1.0	0.0	3808	262922	5.4513237	0.001532045155066983	0.005981902829569528
19	12961902	16478668	1.0	0.0	4218	98161800	3.6784646999999997	0.00315862013696217	0.012151945191875138
19	16478668	16500512	0.19999999999999996	0.0	3095	96504136	3.2226459	0.00413519299039396	0.01544815200038758
19	16500512	18164369	0.19999999999999996	0.0	20	1021437	5.924124	0.004653951278775526	0.006497223492495607
19	18164369	18583475	0.19999999999999996	0.0	583	1980541	1.9206287999999998	0.004861133426815572	0.0210921019552019
19	18583475	18724877	0.5999999999999996	0.0	3529	98621689	4.0807619	0.004637352445786915	0.004917277686880158
19	18724877	18782131	0.5999999999999996	0.0	4556	59986863	5.9718358	0.013380307644193616	0.02226129802746658
19	18782131	19130393	0.5999999999999996	0.0	425	78701902	3.5792313	0.0008074805138043406	0.0022765072581723716
19	19130393	19203011	3.0	0.0	773	79920963	2.4371145999999997	0.0017187378800100131	0.03309814909825163
19	19203011	20171690	3.0	0.0	870	31890748	0.45071649999999996	0.0007897042033063355	0.000804816732577792
19	20171690	20929369	3.0	0.0	2239	61319643	3.0283580999999997	0.014130019160141585	0.04630276817401532
19	20929369	21547388	3.0	0.0	5443	29023491	2.1727076999999997	0.007596279456724323	0.01922819520633693
19	21547388	22394367	3.0	0.0	2397	66784061	1.0218002	0.01308033638870943	0.019419715500276304
19	22394367	23053966	1.0	0.0	4595	2595466	2.3182180999999997	0.003027664002440138	0.018926147261401773
19	23053966	24133540	0.95	0.0	450	79394883	3.5949031999999996	0.005207217227704747	0.03020236463101876
19	24133540	28639956	1.0	0.0	3592	17476260	4.240882	0.005671054564148144	0.01342075850927175
19	28639956	29211217	3.0	0.0	384	21085111	1.6948549	0.0024682266625747234	0.006044119339476785
19	29211217	29564491	3.0	0.0	4113	32601077	3.7358235	0.004137165009328375	0.016834648400074394
19	29564491	30087214	3.0	0.0	2748	72554649	0.787588	0.004448288979960838	0.004520998336654345
19	30087214	30541534	0.0	0.0	1408	33841820	0.17326809999999998	0.005926735931001776	0.023768787504837192
19	30541534	32521673	0.0	0.0	5454	13717077	1.8724174999999998	0.010412010917580787	0.02747328268537633
19	32521673	35017629	0.0	0.0	4445	25897497	4.2372594	0.002323183382367564	0.002540990567984313
19	35017629	35495689	0.0	0.0	685	35988418	4.4543379	0.007203798977572624	0.017216218426383444
19	35495689	36453744	1.0	0.0	902	39574936	2.7096432	0.007083020583277025	0.0095824474422951
19	36453744	38398939	1.0	0.0	2167	16154862	1.4226299	0.0017456652688105532	0.0020652288352374227
19	38398939	39333412	1.1	0.0	5782	47878028	2.1301495999999998	0.0006991631395291214	0.03808023773469548
19	39333412	40843972	1.0	0.0	3536	79361852	4.9040406999999995	0.009668814993305856	0.011241926434759486
19	40843972	40895826	0.95	0.0	1642	13145352	3.7990798	0.0014289624206286504	0.026314468237609717
19	40895826	41591059	1.9	0.0	1062	95060341	0.3177126	0.001975109289215077	0.0058041977616007925
19	41591059	42161910	2.7	0.0	5457	81015183	5.633742	0.006312438921656728	0.008439408244454726
19	42161910	44278260	1.75	0.0	481	87758564	0.4396618	0.0006118019174497426	0.0017678724314203233
19	44278260	44331022	1.75	0.0	4421	95964554	2.2267357999999997	0.0025821009328386396	0.011445154228727602
19	44331022	44550589	1.75	0.0	5073	32418556	3.2639763999999998	0.013875908865636546	0.05932218045875838
19	44550589	44559642	1.75	0.0	1646	42690791	2.8552925	0.00790348225687381	0.007976732925499332
19	44559642	45379663	0.95	0.0	4341	62125295	1.8078096	0.018096140964171455	0.025622007814242908
19	45379663	45853136	0.95	0.0	573	14845759	0.6815829	0.002701316299532127	0.012562138301093007
19	45853136	49780411	0.95	0.0	3903	8442342	1.0915854	0.016509486093800797	0.025440883833687422
19	49780411	50485713	0.95	0.0	5160	9177887	0.5168512	0.00413630796421894	0.02791545400384322
19	50485713	51647137	0.1499999999999999	0.0	2612	22246669	3.662067	0.005294686893820007	0.021305074256559003
19	51647137	51922307	0.19999999999999996	0.0	5152	36242701	0.0015000999999999999	0.001793450972672367	0.00792703171282187
19	51922307	59128983	1.0	0.0	1650	83069307	1.1209699	0.004285995951694176	0.01617356635111507
20	1	793124	1.0	1.0	159	8744549	1.2790272	0.007351516989282641	0.020049044074897878
20	793124	838130	1.0	0.0	1622	51730081	1.1978955999999998	0.0013254443233042823	0.002456041983797673
20	838130	2785227	1.0	1.0	2952	86321683	5.1798664	0.000829238592982296	0.007469320359526795
20	2785227	2949314	1.0	0.85	2004	87153337	3.7383168999999996	0.0028960207680385043	0.013543132237444293
20	2949314	3583439	1.3	0.85	264	58466240	5.65051	0.0019148630691022963	0.00989926462841329
20	3583439	4392686	1.0	0.85	3594	2778254	5.5814297999999996	0.001098761125470041	0.00723162800121117
20	4392686	4882052	1.9	0.85	4440	39916339	2.7042591	0.009014762207393872	0.015229383328767138
20	4882052	5665747	1.9	1.5	5761	70533565	2.1906722999999997	0.01736618136197196	0.018996088969708037
20	5665747	6177210	2.9	1.5	5335	66275630	5.8191288	0.0066578455298168335	0.008452675521169543
20	6177210	7512565	2.9	1.8	180	83096627	2.4975595	0.002377046279166934	0.0046185949991634995
20	7512565	8879879	1.9	1.8	3842	91537496	5.2247416	0.0022150065397801844	0.01847315393155863
20	8879879	9600849	1.8	1.0	178	41681478	3.7846292	0.0008919681992649185	0.0017826652947340407
20	9600849	11401538	1.7000000000000002	1.0	4296	48265364	4.8481651	0.00039395073694030913	0.006717944544809531
20	11401538	13791765	1.8	1.0	2908	58649419	4.0880456	0.011316310496295542	0.029222681962182976
20	13791765	15991929	1.0	1.0	1593	2831480	4.902824799999999	0.00021818226444440486	0.007704475739634266
20	15991929	16204265	2.0	1.0	3690	79604610	3.6498331999999998	0.005035617576009827	0.013582680781640589
20	16204265	16823207	1.0	1.0	4390	9975778	4.2677607	0.0036100535294426163	0.018363503605882684
20	16823207	18372733	4.0	1.0	4889	72775997	2.1401086	0.0018261857651897108	0.0023742257840148255
20	18372733	23785595	1.0	1.0	126	24524233	2.8571389999999997	0.0028955086394914053	0.007372827734489048
20	23785595	24641250	6.0	1.0	1920	45676406	4.694144	0.0009485461824761953	0.0013846625295850104
20	24641250	25148418	6.0	0.19999999999999996	3607	71084524	2.3358433	0.0025809728644174417	0.01397457236649759
20	25148418	26197792	1.0	0.19999999999999996	3542	83358213	4.0509110999999995	0.005679467184149605	0.014621966607042056
20	26197792	26373946	1.0	1.0	1086	57668228	2.038754	0.0016253978694171199	0.009393091190826524
20	26373946	27289724	1.2	1.0	5019	10614710	5.1707165999999996	0.000489148226919365	0.010682720319499269
20	27289724	29365064	1.0	1.0	1396	76569667	5.626625199999999	0.004497424326080136	0.016540741921375824
20	29365064	29973919	1.0	0.95	2176	23689064	0.6161947	0.0053811084605399975	0.017218038172582967
20	29973919	30056147	2.0	0.95	964	17202095	0.4290032	0.0067708571801493155	0.023112161874213145
20	30056147	31512760	2.0	0.9	637	45434762	5.183604	0.0032551896233859513	0.006221930276740302
20	31512760	31670252	2.0	0.9	102	16150510	3.8161096	0.014734615234346396	0.03170754229973304
20	31670252	32614543	2.0	0.95	3171	5941814	1.8130385	0.0023995422102242045	0.025459941800619498
20	32614543	37523914	1.0	0.95	1553	70441952	2.0000119	0.007880556659915773	0.012921558251261574
20	37523914	38203368	1.0	0.8	1423	53971947	2.7676100999999997	0.01995946223008469	0.026484820399004343
20	38203368	40464362	1.6	1.0	5377	62445130	3.7293409	0.00428091890972428	0.03525936941871145
20	40464362	40772800	1.0	0.8	280	74370705	1.1026249	0.01021067306154341	0.024809431146250806
20	40772800	40890934	1.0	0.95	3948	22704451	3.0412314	0.00021083414664277257	0.0002785630140686348
20	40890934	41051517	2.9	1.0	3687	63444999	1.7465924	0.0034126554491450325	0.005642070835741898
20	41051517	42831117	2.9	1.05	2247	34150288	5.9334646	0.0165457106213775	0.03592464269557423
20	42831117	43052028	2.9	1.0	4741	81351141	0.7153299	0.013852315341605012	0.023712707922595735
20	43052028	44320412	1.0	0.95	5307	89900118	5.610968799999999	0.001784612317346266	0.008554734754431489
20	44320412	45161826	1.0	1.0	1730	80546927	0.1792338	0.011719677079304183	0.011725409107783481
20	45161826	47891412	1.0	0.85	220	33380243	1.4440184	0.0011172104761295273	0.021915434548635555
20	47891412	48016805	0.85	0.0	298	33601819	0.5858283	0.001136407513589358	0.002132549312154189
20	48016805	48228023	1.5	0.0	2277	32824652	3.5134038	0.0035092695969745477	0.014846164804488679
20	48228023	48234170	1.8	0.0	5093	5329548	0.3251224	0.0044098634560356545	0.012748529661945698
20	48234170	49635214	1.8	0.0	1132	13249388	0.6328309999999999	0.0076421509284542825	0.023459738358482293
20	49635214	51072186	2.8	0.0	3446	3533489	1.5495105	0.0012366149704189284	0.0034381348686869924
20	51072186	51467733	2.8	0.0	5409	63607289	2.5706832	0.005592737848454353	0.025576621079668672
20	51467733	51731866	1.8	0.0	1786	12783570	2.8570501999999998	0.0027057737951212014	0.007722545042485979
20	51731866	51823478	1.8	0.0	2550	63032307	1.1444736	0.0003656288413237621	0.020626688762981415
20	51823478	51838936	1.0	0.0	1425	19693712	3.1962302	0.0015458657722308999	0.0024519429922895664
20	51838936	57846657	1.0	0.0	2643	85654692	2.9695655999999997	0.0016064403281565115	0.0050959435370781575
20	57846657	63025520	1.0	1.0	5307	72331986	1.2656132	0.012845893372352068	0.041272865735187264
21	1	4450638	1.0	1.0	4697	91916742	5.0095459	0.0043615736886504376	0.016021281257613693
21	4450638	4471669	1.0	0.95	2025	85125893	1.9319339999999998	0.01064756651892251	0.011847001446408578
21	4471669	5564082	1.0	1.0	5798	17905777	1.2745868	0.0012416142806989559	0.04736484799281544
21	5564082	5914423	2.8	1.0	1832	83095691	3.4464154	0.02366599582398077	0.029071614252791925
21	5914423	8810912	1.0	1.0	2579	42612733	2.9320405999999997	0.006123670680835809	0.010876770661015576
21	8810912	10965037	1.0	0.09999999999999998	5210	61570777	0.23693879999999998	0.007354228571660382	0.03578902803164391
21	10965037	12364550	1.0	1.0	4192	41385639	1.1089881	0.002008454404555198	0.016645186419703133
21	12364550	13101395	3.0	1.0	2340	99682050	2.1731561	0.006772339150951314	0.022925327469924494
21	13101395	13743749	1.0	1.0	975	4274333	4.9219764	0.003467238880592071	0.030223534790101016
21	13743749	14498079	1.0	0.0	7	7987556	1.4935022999999998	0.0034533302398349485	0.037209841785118596
21	14498079	14691719	1.0	1.0	5814	55974362	2.4172259	0.000602283376985452	0.014009355868143114
21	14691719	15494136	2.0	1.0	3846	511599	5.4198657	0.0026872938909909966	0.017353129575161566
21	15494136	15945218	2.3	1.0	565	53986736	3.7149034	0.0026088635838009684	0.008056535615651785
21	15945218	17250413	2.0	1.0	3359	56949819	5.7031081	0.000454348613334272	0.004891072417508714
21	17250413	18786030	1.0	1.0	4118	89926085	1.3289362	0.017375767712966828	0.023416720416739634
21	18786030	19810402	2.0	1.0	2221	8518800	5.0175867	0.0027566758036758356	0.004437699275952126
21	19810402	20331090	4.0	2.0	3006	96843354	1.4175335	0.0018245086032068467	0.011654886052484338
21	20331090	20516175	4.15	2.0	50	84982155	3.9829743	0.00307136639833952	0.016008071557342234
21	20516175	21718152	4.15	0.0	2374	68501186	5.3617134	0.0005371069795709598	0.007381682816918795
21	21718152	21976259	4.449999999999999	0.0	1260	93413759	2.0806906	0.009742233222603303	0.016174174350378587
21	21976259	22286537	4.449999999999999	2.0	3087	12129065	5.6403773	0.004935294154681512	0.0057796680164089445
21	22286537	22824120	2.0	1.45	1455	98832922	1.3127014	0.003228837925078656	0.010147714755580302
21	22824120	23119581	1.45	1.0	4820	25359368	3.9395971999999997	0.020531842856221495	0.02782591967889886
21	23119581	24244491	1.0	0.0	585	86894776	0.7230981999999999	0.0028558288637364443	0.014346331197676246
21	24244491	25770130	1.0	0.0	2472	40186735	5.0640393	0.00012118034839901857	0.002581674218978308
21	25770130	28787343	1.0	0.0	4466	65585472	5.2019747	0.002887005855339284	0.0269045095935743
21	28787343	28973068	1.0	0.0	5373	77330002	1.5545548999999999	0.00776960791258797	0.007837872485255694
21	28973068	30306543	1.0	0.0	2312	99518096	3.7628318	0.0025560017794780173	0.008445733450002317
21	30306543	30896139	1.0	1.0	3712	64593546	3.3880977999999997	2.8670083821984467e-05	0.001108377546320999
21	30896139	31478686	1.3	1.0	3681	89770939	2.9775810999999996	0.0016189158887206477	0.012305572324807055
21	31478686	33071377	1.4	1.0	2484	56716567	4.5120015	0.013037780370072758	0.021588369708866125
21	33071377	33953934	1.3	1.0	3361	92570639	4.5316909999999995	0.011431993551165578	0.020067467320967248
21	33953934	34746420	1.3	0.9	937	61417892	0.1984696	4.548277243262759e-05	0.0004794444044012583
21	34746420	35773490	1.3	0.0	3990	11978921	0.44236699999999995	0.016811404286967854	0.023745530314455726
21	35773490	37175060	1.3	0.09999999999999998	566	49693295	5.3949923	0.00960739870168419	0.028901176778771902
21	37175060	37569744	1.3	0.10000000000000009	5540	81234750	0.8427901	0.0002856861424364572	0.024617122819299234
21	37569744	38972130	1.3	0.10000000000000009	5300	18403147	3.1877918	0.006387725178816479	0.01954328602910737
21	38972130	39247149	5.300000000000001	1.3	2087	61942499	4.6936295999999995	0.000504503238349823	0.006254496729365515
21	39247149	39378628	3.7	1.3	3621	39570573	1.2216995	0.0009007237038986848	0.0018004593742110386
21	39378628	39544454	3.4000000000000004	1.3	537	42333905	3.3255964	0.0001685955856112318	0.02991410471934406
21	39544454	41039867	3.4000000000000004	1.0	1858	55102347	0.46200959999999996	0.0025667291819544695	0.01164454116061496
21	41039867	41446596	3.7	1.0	2060	42556466	5.197283	0.0015924677199315488	0.005692400155140403
21	41446596	41622761	4.5	1.0	1528	94282483	5.0391455	0.006459661947699015	0.009236702541836547
21	41622761	41714835	4.5	2.0	4650	45832837	4.1410331	0.01430374627948157	0.03619813749532816
21	41714835	42173241	2.0	1.8	5829	81775056	2.6728020999999997	0.006384380515417571	0.017075801982953838
21	42173241	42425555	1.8	1.0	1481	4789294	0.9946684	0.004189499360200544	0.004937771722783097
21	42425555	42796715	2.0	1.8	4743	52192162	3.2326135	0.006925048162016	0.01577014346244037
21	42796715	42922164	1.8	0.0	3685	32076210	2.321357	0.00045447522804026113	0.012457453997297535
21	42922164	43502601	2.7	0.0	4039	50797466	1.2380164	0.0016700743676433339	0.011629860522248186
21	43502601	43522220	1.8	0.0	1603	88555246	0.1994597	0.0022109063758653557	0.030477059614687167
21	43522220	45248911	2.8	0.0	4229	43481769	0.348603	0.0014699875289855074	0.018458452776028696
21	45248911	45379120	2.8	0.0	1780	73723940	1.062504	0.0027403170597196853	0.03396173720702791
21	45379120	45555759	2.8	0.0	2763	30826173	0.2253104	0.0012426070581942228	0.015534882707424156
21	45555759	46704914	1.8	0.0	1045	86917743	5.6484584	0.004117443020717163	0.019409666941833735
21	46704914	47117991	1.8	0.0	303	34465038	1.1146918	0.014239732279314053	0.0239391798938421
21	47117991	48029028	1.8	1.0	4749	87961230	5.4673527	0.00264320448983362	0.010961851146561747
21	48029028	48129895	1.0	1.0	3944	84531845	2.2573338	0.004979904357587533	0.01895545872558235
22	1	189703	1.0	0.0	3567	54211089	4.9098213	0.0002469092546477794	0.002981060135367302
22	189703	1806956	1.0	0.0	702	19030031	5.816347299999999	0.010300773104672709	0.020768460242617456
22	1806956	2087642	0.0	0.0	3121	83770275	3.1110099	0.003547169033698741	0.005682335229736263
22	2087642	2929520	0.0	0.0	5729	4612392	3.4476221	0.004428968044663739	0.02603172097507192
22	2929520	4232428	0.0	0.0	3529	24199284	2.5959656	0.0028626952289828094	0.0036515809160862465
22	4232428	4766858	0.0	0.0	311	62917481	2.4466771	0.00019357049289829207	0.009689355954876647
22	4766858	5661547	0.0	0.0	5303	88832121	3.1257563999999998	0.037945220151794856	0.06191439326314096
22	5661547	7148870	0.0	0.0	1198	34370902	0.8073916999999999	0.002799083734080804	0.04025436087323212
22	7148870	13307101	0.0	0.0	2080	88004993	0.6506301999999999	0.006464333654984464	0.017893535966380332
22	13307101	14065314	0.0	0.0	2294	30153920	1.1023809	0.005751241011155773	0.03143380994212315
22	14065314	14596092	1.0	0.0	4497	16401587	3.078378	0.0024481838907660764	0.005305636557527932
22	14596092	15728520	1.0	0.0	3336	66746308	4.642571	0.0007349847521570171	0.005489199602877661
22	15728520	16679831	2.0	0.0	2992	79164790	0.14305769999999998	0.00939213357055382	0.03436862250115255
22	16679831	17594713	2.0	0.0	809	887442	4.6653307	0.002045988236672639	0.002773055136263795
22	17594713	18433665	1.0	0.0	797	777455	2.5400897	0.004953981204638026	0.020323004352570357
22	18433665	18518086	3.0	0.0	3800	72337054	0.8615039999999999	0.0004404432138208137	0.004260893665574783
22	18518086	19103000	4.0	0.0	141	96773083	5.9347432	0.0004182836794309318	0.0066332914165284
22	19103000	20080147	2.0	0.0	5124	14245354	3.6057479999999997	0.00042649419317344417	0.02631445310681168
22	20080147	20298954	2.0	0.0	1835	60357125	5.4096012	0.0016155652659545906	0.008773193704945833
22	20298954	20595704	1.0	0.0	1298	2174321	5.420418	0.008951181022036243	0.00971518225449207
22	20595704	20792138	0.09999999999999998	0.0	5452	48033142	0.6163432999999999	0.0006933968446206893	0.0024861846505475804
22	20792138	21707132	0.09999999999999998	0.0	2856	293304	2.2146157	0.01267512911315737	0.033442821688753226
22	21707132	22676576	0.09999999999999998	0.0	4529	78417385	1.171787	0.0030051576573751123	0.03261362022500824
22	22676576	24513873	0.09999999999999998	0.0	5017	56068395	2.1922001	0.0003045353196738773	0.0020513304522307074
22	24513873	24792311	0.0	0.0	3778	29613081	5.9630857	0.016480559503893794	0.016786105765763965
22	24792311	25547060	0.09999999999999998	0.0	1596	63418220	3.8001312	0.0045692486281958666	0.005672559728761736
22	25547060	25979062	1.0	0.0	1742	40368413	5.139545699999999	0.00028105410918465723	0.01659151744055758
22	25979062	26460546	1.0	0.0	360	2886505	0.9360947	0.0005751828446872966	0.02068836735970319
22	26460546	27060206	1.0	0.0	347	27613386	2.2161264	1.5798165479664975e-05	0.0001315696034193482
22	27060206	28120370	1.0	0.0	487	51274888	1.2941051	0.0014294340463791267	0.019600067858055854
22	28120370	29333461	1.0	0.0	1117	70503580	1.8939324	0.003668802311667095	0.01073946739750684
22	29333461	29903537	1.0	0.0	3980	68779054	5.9069354	0.01004456522339675	0.02820966012390128
22	29903537	29976191	1.0	0.0	5502	73717523	5.0236874	0.00037617002397007034	0.02481195972376789
